PLAYER_ID,PLAYER_NAME,MIN,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PTS,PLUS_MINUS,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,D_FGM,D_FGA,D_FG_PCT,CONTESTED_SHOTS,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,LOOSE_BALLS_RECOVERED,BOX_OUTS,RAPM
202681,Kyrie Irving,34.9,3.7,4.0,0.922,1.0,3.8,4.8,6.0,2.4,1.4,0.7,1.0,2.6,26.9,4.2,0.652,7.35,13.11,0.561,0.348,2.81,7.0,0.402,4.56,9.94,0.458,4.35,2.91,0.07,0.24,1.02,0.5,2.08
200746,LaMarcus Aldridge,25.9,1.6,1.8,0.872,0.7,3.8,4.5,1.9,1.0,0.4,1.1,0.3,1.8,13.5,-1.3,0.73,4.19,8.31,0.505,0.27,1.19,3.08,0.388,6.15,13.0,0.473,9.77,0.81,0.0,2.65,0.38,2.65,1.74
1630163,LaMelo Ball,28.8,2.5,3.2,0.758,1.2,4.7,5.9,6.1,2.8,1.6,0.4,0.6,2.7,15.7,-1.6,0.611,3.94,8.06,0.489,0.389,1.82,5.14,0.355,3.94,7.88,0.5,3.92,2.96,0.0,0.08,1.16,0.33,-0.59
1630205,Lamar Stevens,12.5,0.9,1.3,0.725,0.6,1.8,2.4,0.6,0.6,0.4,0.3,0.3,1.3,4.1,-2.9,0.816,1.45,2.78,0.523,0.184,0.1,0.63,0.16,2.24,4.82,0.464,3.1,0.73,0.03,0.2,0.3,0.58,-0.62
1629013,Landry Shamet,23.0,1.1,1.3,0.846,0.2,1.7,1.8,1.6,0.8,0.5,0.2,0.4,1.5,9.3,0.9,0.27,0.93,2.02,0.463,0.73,2.11,5.46,0.387,3.92,7.79,0.503,4.62,1.23,0.08,0.52,0.36,0.97,0.13
204038,Langston Galloway,10.9,0.6,0.6,0.957,0.2,0.9,1.1,0.7,0.3,0.2,0.0,0.0,0.6,4.8,0.9,0.422,0.75,1.55,0.484,0.578,0.9,2.13,0.424,1.47,3.28,0.449,1.53,0.35,0.03,0.05,0.2,0.35,0.15
1626204,Larry Nance Jr.,31.2,0.9,1.4,0.612,1.5,5.2,6.7,3.1,1.6,1.7,0.5,0.3,2.1,9.3,-3.9,0.581,2.49,4.51,0.551,0.419,1.17,3.26,0.36,5.74,11.77,0.488,6.91,3.37,0.06,1.83,0.97,1.83,0.19
1628374,Lauri Markkanen,25.8,1.5,1.8,0.826,0.7,4.6,5.3,0.9,1.0,0.5,0.3,0.5,1.5,13.6,-0.9,0.431,2.57,4.39,0.585,0.569,2.33,5.8,0.402,5.04,10.41,0.484,7.98,0.71,0.02,1.0,0.63,1.49,0.1
2544,LeBron James,33.4,4.0,5.7,0.698,0.6,7.0,7.7,7.8,3.7,1.1,0.6,0.6,1.6,25.0,6.4,0.656,6.8,11.6,0.586,0.344,2.16,6.09,0.354,3.77,9.26,0.407,4.2,1.96,0.2,0.58,0.89,0.89,6.02
1629022,Lonnie Walker IV,25.4,1.0,1.2,0.814,0.2,2.4,2.6,1.7,1.1,0.5,0.3,0.5,1.7,11.2,-3.5,0.537,2.6,5.45,0.477,0.463,1.67,4.7,0.355,3.97,7.88,0.503,3.7,1.18,0.02,0.17,0.28,0.13,-2.87
1628366,Lonzo Ball,31.8,0.9,1.2,0.781,0.6,4.2,4.8,5.7,2.2,1.5,0.6,0.3,1.9,14.6,0.9,0.348,2.13,4.42,0.481,0.652,3.13,8.27,0.378,5.13,11.49,0.446,6.31,2.49,0.0,0.65,0.64,0.24,0.16
101150,Lou Williams,21.6,2.3,2.6,0.867,0.3,1.8,2.1,3.4,1.6,0.7,0.1,0.6,0.9,11.3,1.2,0.733,2.97,7.18,0.414,0.267,1.05,2.62,0.399,2.2,4.88,0.452,2.11,1.2,0.05,0.32,0.53,0.23,0.18
1629663,Louis King,14.2,1.0,1.0,1.0,0.8,2.2,3.0,1.5,0.7,1.2,0.5,0.0,1.5,7.3,-0.5,0.676,2.17,3.83,0.565,0.324,0.67,1.83,0.364,2.6,5.8,0.448,3.0,1.67,0.0,0.17,0.5,0.33,0.56
1629652,Luguentz Dort,29.7,2.3,3.2,0.744,0.7,2.9,3.6,1.7,1.5,0.9,0.4,0.9,2.6,14.0,-4.8,0.484,2.58,5.94,0.434,0.516,2.17,6.33,0.343,5.06,11.54,0.438,6.52,1.56,0.1,0.33,0.85,0.44,0.79
1629029,Luka Doncic,34.3,5.2,7.1,0.73,0.8,7.2,8.0,8.6,4.3,1.0,0.5,0.8,2.3,27.7,2.5,0.594,6.89,12.11,0.569,0.406,2.91,8.27,0.352,5.05,11.18,0.451,5.97,1.7,0.0,0.21,1.05,0.64,2.0
1629677,Luka Samanic,9.3,0.5,0.9,0.552,0.5,1.6,2.1,0.5,0.6,0.2,0.2,0.2,1.3,3.7,-0.6,0.59,1.06,1.88,0.565,0.41,0.36,1.3,0.279,2.0,4.7,0.425,2.76,0.52,0.0,0.24,0.15,0.45,-0.03
1628379,Luke Kennard,19.6,0.4,0.5,0.839,0.2,2.3,2.6,1.7,0.8,0.4,0.1,0.2,1.4,8.3,-0.4,0.462,1.51,2.98,0.505,0.538,1.59,3.48,0.457,3.32,6.59,0.504,2.94,0.67,0.02,0.17,0.4,0.44,-0.69
1628436,Luke Kornet,11.2,0.1,0.2,0.5,0.5,1.7,2.2,0.8,0.2,0.1,1.0,0.1,0.6,3.4,1.7,0.416,0.94,1.35,0.69,0.584,0.48,1.9,0.254,3.28,7.79,0.42,6.9,0.19,0.0,2.16,0.19,0.97,0.74
1630201,Malachi Flynn,19.7,1.0,1.2,0.804,0.2,2.3,2.5,2.9,0.9,0.8,0.1,0.3,1.4,7.5,-2.1,0.507,1.55,3.68,0.422,0.493,1.15,3.57,0.321,2.91,6.98,0.417,2.94,1.4,0.0,0.09,0.57,0.3,-1.56
1627763,Malcolm Brogdon,34.5,2.7,3.2,0.864,1.0,4.2,5.3,5.9,2.1,0.9,0.3,1.2,2.0,21.2,-0.6,0.618,5.34,10.8,0.494,0.382,2.59,6.68,0.388,5.29,10.73,0.493,4.96,1.63,0.0,0.16,1.02,0.63,2.65
1627736,Malik Beasley,32.8,1.8,2.2,0.85,0.8,3.6,4.4,2.4,1.6,0.8,0.2,0.8,1.7,19.6,-5.3,0.465,3.68,7.54,0.487,0.535,3.46,8.68,0.399,4.59,9.32,0.493,4.35,1.51,0.0,0.41,1.03,0.41,0.24
1630238,Malik Fitts,3.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,1.0,1.0,-2.0,0.333,0.0,0.33,0.0,0.667,0.33,0.67,0.5,2.0,4.0,0.5,1.0,0.0,0.0,0.0,0.0,0.33,-0.1
1628370,Malik Monk,20.9,1.4,1.7,0.819,0.3,2.1,2.4,2.1,1.3,0.5,0.1,0.5,1.1,11.7,0.8,0.469,2.1,4.45,0.471,0.531,2.02,5.05,0.401,2.5,5.35,0.467,2.5,0.79,0.0,0.1,0.33,0.14,-2.15
1629603,Mamadi Diakite,10.1,0.8,1.0,0.786,0.6,1.9,2.4,0.6,0.2,0.4,0.4,0.3,1.1,3.1,0.6,0.8,1.07,2.29,0.469,0.2,0.07,0.57,0.125,2.56,6.56,0.39,3.36,0.71,0.14,1.64,0.14,0.57,0.28
201188,Marc Gasol,19.1,0.7,1.0,0.72,0.7,3.4,4.1,2.1,1.0,0.5,1.1,0.1,2.2,5.0,1.7,0.373,0.73,1.38,0.528,0.627,0.96,2.33,0.413,4.98,10.45,0.477,7.6,1.5,0.1,1.65,0.25,1.42,2.73
202694,Marcus Morris Sr.,26.3,1.3,1.6,0.82,0.6,3.5,4.1,1.0,1.0,0.6,0.3,0.2,2.1,13.4,2.3,0.493,2.39,5.05,0.472,0.507,2.46,5.19,0.473,4.0,8.11,0.493,3.68,1.02,0.0,0.88,0.51,1.11,-0.15
203935,Marcus Smart,32.9,2.7,3.4,0.79,0.8,2.7,3.5,5.7,2.0,1.5,0.5,0.2,2.6,13.1,1.9,0.447,2.29,4.75,0.482,0.553,1.94,5.88,0.33,4.5,10.13,0.444,5.79,3.25,0.29,0.69,0.9,1.29,1.66
1628365,Markelle Fultz,26.9,2.1,2.4,0.895,0.6,2.5,3.1,5.4,2.3,1.0,0.3,0.9,2.3,12.9,-3.6,0.846,4.63,11.0,0.42,0.154,0.5,2.0,0.25,4.25,8.38,0.507,3.63,2.0,0.0,0.25,0.88,0.38,-0.86
202693,Markieff Morris,19.7,0.6,0.8,0.72,0.8,3.6,4.4,1.2,0.9,0.4,0.3,0.1,1.7,6.7,0.3,0.447,1.43,2.75,0.518,0.553,1.05,3.41,0.308,3.05,6.69,0.456,4.49,1.0,0.08,0.67,0.34,1.1,-2.89
1630210,Markus Howard,5.5,0.2,0.2,0.778,0.0,0.5,0.6,0.5,0.5,0.1,0.0,0.2,0.6,2.8,-1.9,0.387,0.59,1.11,0.537,0.613,0.49,1.76,0.277,1.4,3.0,0.467,0.81,0.24,0.03,0.08,0.08,0.08,-1.25
1629716,Marques Bolden,4.8,0.8,1.3,0.625,0.5,0.5,1.0,0.0,0.3,0.3,0.3,0.0,0.0,1.2,0.8,1.0,0.17,0.5,0.333,0.0,0.0,0.0,,0.75,2.5,0.3,1.83,0.33,0.0,0.17,0.33,0.5,0.19
1627737,Marquese Chriss,13.4,1.0,2.0,0.5,1.5,5.0,6.5,1.0,1.0,0.0,1.0,0.5,1.5,6.5,-12.5,0.643,2.0,4.5,0.444,0.357,0.5,2.5,0.2,4.0,9.5,0.421,8.0,0.0,0.0,1.5,0.0,1.5,-3.03
1628963,Marvin Bagley III,25.9,1.8,3.1,0.575,2.5,4.9,7.4,1.0,1.4,0.5,0.5,1.0,2.3,14.1,-2.0,0.779,4.88,8.86,0.551,0.221,0.86,2.51,0.343,5.33,10.7,0.498,6.91,0.93,0.23,1.33,0.63,1.42,-1.24
1630222,Mason Jones,10.5,1.3,2.0,0.625,0.2,1.5,1.7,1.3,0.9,0.2,0.0,0.2,0.8,5.3,-2.8,0.459,0.88,1.75,0.5,0.541,0.75,2.06,0.364,1.64,3.21,0.511,0.94,0.34,0.0,0.03,0.16,0.16,-1.47
203486,Mason Plumlee,26.8,2.0,3.0,0.669,2.6,6.7,9.3,3.6,1.9,0.8,0.9,0.6,3.3,10.4,-2.7,0.982,4.16,6.64,0.626,0.018,0.0,0.13,0.0,6.54,12.32,0.53,7.57,1.75,0.09,4.45,0.79,1.77,0.73
1629680,Matisse Thybulle,20.0,0.1,0.3,0.444,0.5,1.4,1.9,1.0,0.5,1.6,1.1,0.0,2.0,3.9,1.5,0.412,0.91,1.54,0.59,0.588,0.66,2.2,0.301,2.68,7.21,0.372,4.09,3.11,0.02,0.26,0.58,0.31,2.21
1629744,Matt Thomas,7.3,0.3,0.3,0.857,0.2,0.8,1.0,0.4,0.3,0.1,0.0,0.1,0.4,3.1,-1.5,0.37,0.51,1.04,0.489,0.63,0.6,1.78,0.338,1.55,2.97,0.522,1.02,0.2,0.0,0.04,0.18,0.18,-0.55
203521,Matthew Dellavedova,17.2,0.3,0.3,1.0,0.5,1.4,1.8,4.5,0.5,0.3,0.1,0.4,1.6,2.8,-1.4,0.554,0.77,2.38,0.323,0.446,0.31,1.92,0.16,3.08,5.83,0.529,2.54,0.77,0.0,0.31,0.62,0.31,0.91
203090,Maurice Harkless,20.9,0.9,1.2,0.767,0.4,2.1,2.4,1.2,0.6,0.8,0.5,0.2,2.3,5.2,-1.2,0.491,1.24,2.19,0.568,0.509,0.62,2.27,0.274,4.39,8.79,0.5,4.81,2.08,0.0,0.35,0.35,0.46,-0.12
1629622,Max Strus,13.0,0.4,0.6,0.667,0.1,0.9,1.1,0.6,0.2,0.3,0.1,0.0,1.1,6.1,-1.0,0.21,0.9,1.0,0.897,0.79,1.28,3.77,0.34,2.39,5.24,0.457,2.62,0.59,0.1,0.31,0.18,0.31,-0.44
1628467,Maxi Kleber,26.8,0.7,0.7,0.919,0.9,4.3,5.2,1.4,0.6,0.5,0.7,0.1,2.1,7.1,2.7,0.229,0.58,1.26,0.46,0.771,1.74,4.24,0.41,5.62,12.28,0.458,8.16,0.9,0.06,1.98,0.68,2.04,2.33
203086,Meyers Leonard,9.8,0.3,0.7,0.5,0.0,2.3,2.3,0.7,0.7,0.0,0.0,0.0,1.7,3.3,-1.3,0.0,0.0,0.0,,1.0,1.0,2.33,0.429,2.0,3.33,0.6,2.33,0.33,0.0,1.0,0.0,5.0,-0.66
1629662,Mfiondu Kabengele,7.2,0.4,0.5,0.8,0.3,1.2,1.5,0.4,0.4,0.2,0.3,0.1,0.9,2.4,-2.4,0.438,0.51,1.0,0.513,0.562,0.33,1.28,0.26,1.56,3.94,0.397,2.74,0.18,0.0,0.69,0.15,0.59,-1.41
203487,Michael Carter-Williams,25.8,1.6,2.6,0.613,1.3,3.2,4.5,4.2,2.2,0.8,0.5,0.7,2.6,8.8,-1.6,0.774,2.9,6.74,0.431,0.226,0.48,1.97,0.246,4.0,10.0,0.4,5.58,1.48,0.26,0.19,0.94,0.19,1.45
1629008,Michael Porter Jr.,31.3,1.7,2.2,0.791,1.5,5.8,7.3,1.1,1.3,0.7,0.9,0.4,2.1,19.0,5.9,0.532,4.44,7.08,0.627,0.468,2.77,6.23,0.445,4.92,10.67,0.461,6.21,1.21,0.0,0.11,0.79,0.62,1.68
1628969,Mikal Bridges,32.6,1.5,1.8,0.84,1.1,3.2,4.3,2.1,0.8,1.1,0.9,0.3,1.6,13.5,4.7,0.528,3.15,4.82,0.654,0.472,1.79,4.31,0.416,5.41,11.18,0.484,5.97,2.14,0.0,0.24,0.82,0.42,1.79
201144,Mike Conley,29.4,2.4,2.8,0.852,0.7,2.8,3.5,6.0,1.9,1.4,0.2,0.5,1.9,16.2,10.7,0.476,2.84,5.96,0.477,0.524,2.69,6.55,0.41,4.35,10.16,0.429,4.25,2.25,0.04,0.37,0.75,0.27,3.17
1628455,Mike James,18.2,1.6,2.1,0.778,0.2,2.2,2.5,4.2,1.5,0.5,0.1,0.4,0.8,7.7,1.5,0.663,1.77,4.69,0.377,0.337,0.85,2.38,0.355,2.25,5.42,0.415,2.38,0.92,0.0,0.08,0.54,0.0,-0.03
203488,Mike Muscala,18.4,0.9,1.0,0.917,0.5,3.2,3.8,0.8,0.6,0.2,0.3,0.2,1.5,9.7,0.5,0.311,1.46,2.37,0.614,0.689,1.94,5.26,0.37,3.97,8.71,0.456,8.51,0.54,0.03,1.06,0.31,2.43,0.96
203118,Mike Scott,16.7,0.2,0.2,0.667,0.2,2.1,2.4,0.8,0.4,0.5,0.3,0.2,1.4,4.2,-0.2,0.265,0.45,1.1,0.411,0.735,1.04,3.04,0.342,3.14,6.16,0.51,3.88,0.61,0.0,0.88,0.31,1.16,0.76
1628970,Miles Bridges,29.3,1.5,1.7,0.867,1.2,4.8,6.0,2.2,1.6,0.7,0.8,0.4,2.2,12.7,-0.1,0.534,2.98,5.03,0.593,0.466,1.76,4.39,0.4,5.03,11.32,0.444,7.26,1.35,0.02,0.77,0.64,1.42,0.05
1629011,Mitchell Robinson,27.5,0.8,1.7,0.491,3.6,4.5,8.1,0.5,0.8,1.1,1.5,0.4,2.8,8.3,-0.5,1.0,3.45,5.35,0.645,0.0,0.0,0.0,,5.03,10.77,0.467,8.32,1.97,0.0,2.77,0.42,5.0,1.05
1629671,Miye Oni,9.6,0.1,0.1,0.833,0.4,1.1,1.6,0.5,0.3,0.2,0.1,0.1,1.1,1.9,1.7,0.111,0.09,0.2,0.455,0.889,0.56,1.63,0.341,2.04,4.85,0.421,2.72,0.46,0.0,0.04,0.15,0.09,0.3
1628964,Mo Bamba,15.8,1.0,1.4,0.682,1.7,4.1,5.8,0.8,0.8,0.3,1.3,0.4,1.9,8.0,-4.4,0.608,2.26,3.98,0.568,0.392,0.83,2.57,0.322,4.2,8.52,0.493,5.91,0.8,0.02,2.96,0.3,1.59,-3.15
1628420,Monte Morris,25.5,1.2,1.6,0.795,0.2,1.8,2.0,3.2,0.7,0.7,0.3,0.5,1.0,10.2,3.3,0.652,2.81,5.3,0.53,0.348,1.09,2.83,0.383,3.32,7.81,0.425,3.57,0.98,0.02,0.23,0.49,0.21,1.99
1626149,Montrezl Harrell,22.9,2.6,3.7,0.707,2.3,3.9,6.2,1.1,1.1,0.7,0.7,0.6,1.9,13.5,0.6,0.983,5.35,8.46,0.632,0.017,0.0,0.14,0.0,4.85,10.27,0.472,7.59,1.09,0.32,2.41,0.68,2.81,1.45
1629021,Moritz Wagner,16.0,1.6,1.9,0.816,0.6,2.6,3.2,1.1,1.0,0.6,0.4,0.4,2.4,6.9,-3.2,0.603,1.62,3.07,0.529,0.397,0.69,2.02,0.341,3.89,8.14,0.478,5.31,1.24,0.31,1.93,0.29,1.8,-2.41
1629650,Moses Brown,21.4,1.8,2.9,0.619,3.6,5.3,8.9,0.2,1.0,0.7,1.1,0.7,2.2,8.6,-8.4,1.0,3.28,6.05,0.542,0.0,0.0,0.0,,4.81,9.76,0.493,8.28,1.3,0.05,2.21,0.3,1.56,-3.35
1628539,Mychal Mulder,12.8,0.2,0.4,0.636,0.1,0.9,1.0,0.4,0.3,0.2,0.2,0.1,0.9,5.6,1.1,0.193,0.57,0.85,0.667,0.807,1.4,3.55,0.394,2.33,5.13,0.454,2.88,0.37,0.0,0.15,0.1,0.43,1.07
1626167,Myles Turner,31.0,2.4,3.0,0.782,1.3,5.2,6.5,1.0,1.4,0.9,3.4,0.4,3.5,12.6,0.5,0.523,2.91,4.81,0.606,0.477,1.47,4.38,0.335,8.02,18.19,0.441,13.64,2.21,0.0,2.34,0.64,2.87,1.05
1630230,Naji Marshall,21.9,1.7,2.3,0.707,0.5,4.2,4.6,2.8,1.2,0.8,0.3,0.4,1.8,7.7,-0.9,0.601,1.66,3.91,0.424,0.399,0.91,2.59,0.349,4.0,8.52,0.47,3.47,1.34,0.03,0.03,0.44,0.34,-0.57
1629642,Nassir Little,13.3,0.8,0.9,0.8,0.7,2.0,2.7,0.5,0.4,0.1,0.3,0.2,1.1,4.6,-0.8,0.521,1.04,1.81,0.575,0.479,0.58,1.67,0.35,2.87,5.98,0.48,3.65,0.33,0.0,0.21,0.15,0.27,-0.59
1630268,Nate Darling,3.7,0.4,0.4,1.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,1.3,-4.3,0.0,0.0,0.0,,1.0,0.29,1.0,0.286,0.75,1.5,0.5,0.71,0.0,0.14,0.0,0.14,0.14,-0.62
1630207,Nate Hinton,4.4,0.3,0.5,0.7,0.0,0.4,0.4,0.4,0.2,0.3,0.1,0.1,0.4,2.0,-2.6,0.548,0.52,1.1,0.478,0.452,0.19,0.9,0.211,0.73,1.91,0.381,0.33,0.38,0.05,0.05,0.0,0.1,-1.16
1630233,Nathan Knight,8.4,1.3,1.7,0.8,0.8,1.4,2.2,0.2,0.5,0.3,0.3,0.3,0.7,3.8,-0.5,0.667,0.94,2.0,0.47,0.333,0.18,1.0,0.182,2.0,4.68,0.427,3.27,0.52,0.0,0.36,0.12,0.67,-0.71
1629675,Naz Reid,19.2,1.6,2.4,0.693,1.2,3.4,4.6,1.0,1.0,0.5,1.1,0.4,2.6,11.2,-4.2,0.701,3.47,5.81,0.597,0.299,0.87,2.49,0.351,5.03,10.33,0.487,7.94,1.09,0.1,2.27,0.5,1.79,-2.0
202357,Nemanja Bjelica,16.1,1.0,1.4,0.725,0.8,2.6,3.4,1.9,0.9,0.4,0.1,0.3,1.8,6.5,-1.8,0.566,1.68,3.0,0.559,0.434,0.73,2.3,0.318,3.65,7.11,0.513,4.59,0.84,0.0,0.57,0.43,0.68,0.63
203457,Nerlens Noel,24.2,0.8,1.1,0.714,2.2,4.1,6.4,0.7,1.0,1.1,2.2,0.2,2.8,5.1,0.0,0.987,2.14,3.45,0.62,0.013,0.0,0.05,0.0,5.3,11.79,0.45,8.28,2.8,0.06,3.2,0.53,2.27,0.05
1630208,Nick Richards,3.5,0.4,0.6,0.636,0.2,0.4,0.6,0.1,0.2,0.0,0.0,0.1,0.4,0.8,-0.7,0.889,0.22,0.44,0.5,0.111,0.0,0.06,0.0,1.2,3.0,0.4,1.33,0.11,0.0,0.33,0.06,0.11,-0.47
1629638,Nickeil Alexander-Walker,21.9,1.0,1.4,0.727,0.3,2.8,3.1,2.2,1.5,1.0,0.5,0.7,1.9,11.0,-1.1,0.522,2.52,5.17,0.487,0.478,1.65,4.74,0.349,4.07,8.16,0.499,3.43,2.24,0.0,0.2,0.59,0.26,-0.77
1630185,Nico Mannion,12.1,0.8,0.9,0.821,0.2,1.3,1.5,2.3,1.0,0.5,0.0,0.2,1.0,4.1,-2.5,0.477,0.57,1.77,0.321,0.523,0.73,1.93,0.379,1.65,3.57,0.463,1.1,0.93,0.03,0.07,0.23,0.07,-1.08
201587,Nicolas Batum,27.4,0.7,0.9,0.828,0.7,4.0,4.7,2.2,0.8,1.0,0.6,0.1,1.5,8.1,5.1,0.342,1.21,2.1,0.574,0.658,1.64,4.04,0.406,4.16,9.15,0.455,6.06,2.1,0.07,0.67,0.54,0.37,1.89
1629651,Nicolas Claxton,18.6,1.0,2.0,0.484,1.3,3.8,5.2,0.9,0.6,0.7,1.3,0.3,2.1,6.6,4.9,0.966,2.78,4.38,0.636,0.034,0.03,0.16,0.2,3.58,10.42,0.344,8.19,1.25,0.0,1.63,0.47,1.5,1.47
1629740,Nicolo Melli,12.6,0.4,0.6,0.76,0.6,2.1,2.7,1.0,0.3,0.3,0.1,0.2,1.3,3.0,0.5,0.397,0.51,1.24,0.411,0.603,0.51,1.89,0.271,2.28,5.03,0.453,3.07,0.84,0.0,0.69,0.27,1.07,-1.12
203999,Nikola Jokic,34.6,4.8,5.5,0.868,2.8,8.0,10.8,8.3,3.1,1.3,0.7,0.9,2.7,26.4,5.3,0.815,8.76,14.43,0.607,0.185,1.28,3.28,0.39,7.82,15.1,0.518,9.14,2.76,0.0,4.49,0.76,3.08,3.09
202696,Nikola Vucevic,33.5,1.9,2.2,0.84,2.1,9.6,11.7,3.8,1.8,0.9,0.7,0.7,2.0,23.4,-4.9,0.684,7.0,13.66,0.513,0.316,2.51,6.3,0.399,7.33,13.93,0.526,8.81,1.73,0.01,3.94,0.74,2.49,0.94
203943,Noah Vonleh,2.7,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.5,0.0,0.0,0.3,0.5,0.0,-4.0,0.333,0.0,0.25,0.0,0.667,0.0,0.5,0.0,1.5,2.0,0.75,1.5,0.5,0.0,0.25,0.0,0.0,-0.06
1626181,Norman Powell,32.0,3.4,3.9,0.871,0.6,2.5,3.1,1.9,1.7,1.2,0.3,1.0,2.3,18.6,1.1,0.547,3.87,7.28,0.532,0.453,2.48,6.03,0.411,3.9,8.59,0.454,3.94,2.26,0.0,0.14,0.8,0.46,-0.77
203658,Norvel Pelle,6.4,0.3,0.5,0.667,0.5,1.0,1.5,0.2,0.2,0.1,0.7,0.2,1.1,1.5,1.8,1.0,0.62,1.15,0.533,0.0,0.0,0.0,,2.0,5.0,0.4,2.38,0.15,0.0,1.08,0.31,0.38,-1.04
1628384,OG Anunoby,33.3,1.9,2.4,0.784,1.3,4.3,5.5,2.2,1.7,1.5,0.7,0.9,2.7,15.9,2.7,0.496,3.37,5.98,0.564,0.504,2.42,6.07,0.398,4.6,10.3,0.447,7.81,3.19,0.02,0.6,0.81,1.79,0.66
1630167,Obi Toppin,11.0,0.3,0.4,0.731,0.4,1.8,2.2,0.5,0.4,0.3,0.2,0.2,0.9,4.1,0.4,0.589,1.23,1.97,0.623,0.411,0.42,1.37,0.306,1.61,4.15,0.388,2.69,0.5,0.02,0.84,0.19,0.53,0.31
1630168,Onyeka Okongwu,12.0,0.7,1.1,0.632,1.2,2.0,3.3,0.4,0.6,0.5,0.7,0.3,2.0,4.6,-1.8,0.973,1.92,2.9,0.662,0.027,0.0,0.08,0.0,3.08,6.36,0.484,4.92,0.74,0.02,2.1,0.4,1.26,-1.36
1629052,Oshae Brissett,24.7,2.4,3.1,0.769,1.4,4.1,5.5,0.9,0.5,0.9,1.0,0.3,1.5,10.9,2.8,0.483,1.9,3.48,0.548,0.517,1.57,3.71,0.423,5.75,12.75,0.451,7.0,1.52,0.05,1.29,0.38,1.29,1.61
203490,Otto Porter Jr.,21.7,1.3,1.5,0.857,1.0,4.4,5.4,2.0,0.9,0.6,0.1,0.2,1.5,9.7,-1.5,0.542,2.11,4.39,0.48,0.458,1.39,3.71,0.375,3.08,6.19,0.497,3.04,1.21,0.0,0.64,0.57,0.54,2.09
200782,P.J. Tucker,26.1,0.4,0.5,0.75,1.0,2.9,3.9,1.2,0.8,0.8,0.4,0.2,2.4,3.7,-3.4,0.335,0.5,1.12,0.448,0.665,0.71,2.21,0.322,4.46,9.25,0.482,5.42,1.37,0.19,1.48,0.65,1.5,-1.35
1629023,P.J. Washington,30.5,1.7,2.3,0.745,1.5,5.1,6.5,2.5,2.0,1.1,1.2,0.8,2.7,12.9,0.5,0.579,2.97,6.2,0.479,0.421,1.73,4.52,0.384,6.98,13.77,0.507,9.92,2.31,0.02,1.86,0.67,1.81,1.35
1628408,PJ Dozier,21.8,0.8,1.3,0.636,0.7,2.9,3.6,1.8,0.9,0.6,0.4,0.5,1.7,7.7,3.9,0.578,1.98,4.06,0.488,0.422,0.94,2.96,0.318,3.0,6.74,0.445,4.18,1.28,0.0,0.1,0.66,0.38,2.11
1627783,Pascal Siakam,35.8,4.4,5.4,0.827,1.7,5.5,7.2,4.5,2.3,1.1,0.7,1.1,3.1,21.4,2.3,0.744,6.5,12.77,0.509,0.256,1.3,4.39,0.297,6.3,13.18,0.478,8.18,1.86,0.05,1.45,1.13,2.29,4.72
1626192,Pat Connaughton,22.8,0.4,0.6,0.775,0.9,3.9,4.8,1.2,0.5,0.7,0.3,0.2,1.4,6.8,3.2,0.297,0.97,1.67,0.583,0.703,1.46,3.94,0.371,4.41,9.94,0.443,6.57,0.97,0.04,0.39,0.58,0.59,1.07
201976,Patrick Beverley,22.5,1.0,1.2,0.8,0.8,2.4,3.2,2.1,0.9,0.8,0.8,0.3,2.9,7.5,4.0,0.356,0.95,2.08,0.455,0.644,1.51,3.76,0.403,3.22,7.47,0.431,2.76,1.68,0.14,0.49,0.89,0.05,3.33
1627775,Patrick McCaw,6.7,0.6,0.6,1.0,0.2,0.4,0.6,0.8,0.0,0.4,0.0,0.0,1.2,1.0,-3.6,1.0,0.2,0.2,1.0,0.0,0.0,0.0,,1.0,2.2,0.455,1.0,0.8,0.0,0.2,0.0,0.2,-2.22
202335,Patrick Patterson,15.3,0.3,0.4,0.765,0.5,1.5,2.0,0.8,0.3,0.4,0.2,0.2,1.2,5.2,0.6,0.333,0.84,1.39,0.604,0.667,1.03,2.79,0.368,3.11,6.59,0.471,4.84,0.53,0.05,0.89,0.18,1.26,-1.83
1630172,Patrick Williams,27.9,1.3,1.8,0.728,0.9,3.7,4.6,1.4,1.4,0.9,0.6,0.7,1.8,9.2,-4.1,0.739,2.83,5.49,0.515,0.261,0.76,1.94,0.391,4.11,9.07,0.453,5.69,1.51,0.0,0.38,0.41,0.94,-1.99
201988,Patty Mills,24.8,1.0,1.1,0.91,0.3,1.4,1.7,2.4,1.0,0.6,0.0,0.3,1.2,10.8,0.4,0.297,1.34,2.68,0.5,0.703,2.37,6.32,0.374,3.24,7.22,0.448,1.82,1.26,0.09,0.4,0.62,0.41,2.57
